l[deg]     b[deg]     dist[kpc] edist[kpc] pml[masyr] epml[masyr] pmb[masyr] epmb[masyr] pmlpmbcorr[] vlos[kms] evlos[kms] apogee[0,1] component[0,1] feh[dex] alpha[dex] age[]   index   apogeeID            
-33.507760   6.206806  7.9074  0.3759 -7.3546  0.0381  0.0815  0.0442   0.0442  -34.4801    0.1026  1.0000 -99.0000 -0.3465  0.2999  9.4464 249.0000 2M15224532-4936567  
-33.307169   6.499082  7.2754  0.3361 -5.1039  0.0437  0.0794  0.0422   0.0422 -122.0469    8.4135  1.0000 -99.0000 -0.2088  0.1809  8.8747 251.0000 2M15224755-4915432  
-33.875060   5.599324  8.2949  0.7197 -4.9346  0.0224  0.3546  0.0411   0.0411  -52.3472    0.1025  1.0000 -99.0000  0.2357  0.0700  8.7670 253.0000 2M15225583-5019267  
-29.625720  11.913632  4.7381  0.2061 -1.7597  0.0184 -0.2962  0.0203   0.0203  -74.2605    0.1314  1.0000 -99.0000 -0.0809  0.2267  8.8633 255.0000 2M15225721-4244308  
-29.816668  11.598303  5.6127  0.1123 -4.2414  0.0262 -1.3591  0.0291   0.0291   -0.9842    0.1151  1.0000 -99.0000  0.0872  0.1256  4.1121 257.0000 2M15230408-4306283  
-29.497520  12.043145  5.7199  0.2498 -6.2706  0.0255 -1.6022  0.0363   0.0363  -66.1753    0.1500  1.0000 -99.0000 -0.2479  0.2988  9.2442 260.0000 2M15230753-4233518  
-34.027183   5.307533  4.9976  0.2275 -6.0834  0.0132 -0.6340  0.0217   0.0217  -55.7930    0.1133  1.0000 -99.0000 -0.3191  0.2793  8.9533 261.0000 2M15230854-5039039  
-33.969340   5.378134  5.4953  0.3785 -5.5577  0.0186 -1.0288  0.0319   0.0319 -145.6299    0.5002  1.0000 -99.0000 -0.0729 -0.0037  1.9026 262.0000 2M15231206-5033376  
-29.832264  11.520824  5.9815  0.1395 -3.7904  0.0313  0.1036  0.0347   0.0347  -81.0679    0.1589  1.0000 -99.0000 -0.1885  0.1905  6.3043 263.0000 2M15231414-4310504  
-29.628161  11.803178  6.8451  0.3054 -5.0097  0.0276 -0.0520  0.0273   0.0273 -107.9660    0.0886  1.0000 -99.0000 -0.3203  0.2982  8.6047 264.0000 2M15231675-4250053  
-33.371556   6.257594  5.4806  0.2831 -5.8011  0.0241 -2.1621  0.0212   0.0212  -49.7180    0.0581  1.0000 -99.0000 -0.2444  0.2826  8.0582 265.0000 2M15231683-4929559  
-33.781248   5.632621  6.0021  0.2449 -8.0090  0.0317 -1.6257  0.0501   0.0501 -106.9530    0.1210  1.0000 -99.0000 -0.1594  0.0898  7.5874 266.0000 2M15231825-5014418  
-33.802475   5.599044  5.1037  0.2645 -4.1797  0.0247 -1.4068  0.0416   0.0416  -81.2359    0.1096  1.0000 -99.0000  0.0567  0.1030  7.5786 267.0000 2M15231856-5017046  
-33.533649   5.998022  6.3674  0.2931 -8.1103  0.0226 -0.9531  0.0315   0.0315 -131.4029    0.0786  1.0000 -99.0000 -0.1705  0.2174  8.4561 269.0000 2M15231995-4948155  
-33.787367   5.567687  5.5374  0.3393 -5.9975  0.0219 -0.1761  0.0367   0.0367  -18.6520    0.1780  1.0000 -99.0000  0.2835  0.0772  8.2196 271.0000 2M15232976-5018090  
-33.887010   5.408618  7.5636  0.3437 -7.8170  0.0305 -2.4406  0.0575   0.0575  -54.6156    0.1153  1.0000 -99.0000 -0.3610  0.2578  9.0980 272.0000 2M15233157-5029237  
-33.544811   5.916580  8.5554  0.4727 -7.6095  0.0407  0.0426  0.0575   0.0575 -121.4573    0.4523  1.0000 -99.0000 -0.2354  0.2492  9.1187 273.0000 2M15233320-4952422  
-29.444978  11.932123  7.1655  0.3006 -5.2198  0.0294 -0.2978  0.0331   0.0331  -40.9690    0.0910  1.0000 -99.0000 -0.3060  0.3274 10.0150 274.0000 2M15234168-4237393  
-33.812343   5.469109  6.2650  0.0913 -4.9559  0.0295 -0.1763  0.0477   0.0477   -0.1156    0.2002  1.0000 -99.0000  0.0098  0.1034  5.4225 275.0000 2M15234239-5023545  
-29.445089  11.881465  7.0009  0.3190 -5.5606  0.0231 -0.7325  0.0212   0.0212 -128.4021    0.0651  1.0000 -99.0000 -0.3411  0.2813  8.4413 277.0000 2M15235092-4240105  
-33.704559   5.583930  7.5093  0.4870 -5.6916  0.0346 -0.1072  0.0493   0.0493   12.3253    0.5262  1.0000 -99.0000  0.2913  0.0340  7.7202 278.0000 2M15235222-5014367  
-29.509196  11.775618  6.3599  0.2497 -4.9420  0.0297  0.3148  0.0315   0.0315  -25.0645    0.0632  1.0000 -99.0000 -0.0048  0.2032  9.0517 279.0000 2M15235336-4247327  
-33.636752   5.659374  5.9710  0.3119 -6.8071  0.0215 -0.4685  0.0309   0.0309  -52.1241    0.2015  1.0000 -99.0000  0.1420  0.1253  7.9523 281.0000 2M15235770-5008361  
-29.518684  11.722016  7.5653  0.3329 -5.4789  0.0290 -0.6363  0.0334   0.0334  -87.1796    0.1518  1.0000 -99.0000 -0.2936  0.3355  9.6094 282.0000 2M15240069-4250311  
-33.698148   5.517120  5.1981  0.2178 -7.0092  0.0164 -0.6099  0.0245   0.0245  -92.4933    0.0745  1.0000 -99.0000 -0.1419  0.2470  7.3990 283.0000 2M15240807-5017445  
-33.794937   5.362792  5.0621  0.2900 -8.8730  0.0154 -0.0851  0.0223   0.0223  -35.3113    0.0258  1.0000 -99.0000  0.3565  0.0204  7.6969 284.0000 2M15240994-5028392  
-33.559064   5.666862  4.9814  0.2054 -6.2064  0.0293 -0.1628  0.0416   0.0416  -27.4956    0.5794  1.0000 -99.0000 -0.2997  0.2961  9.1386 285.0000 2M15242026-5005398  
-33.148320   6.280600  5.0449  0.2009 -6.0860  0.0439 -0.3990  0.0521   0.0521  -28.5356    0.1198  1.0000 -99.0000 -0.0048  0.0698  5.7195 286.0000 2M15242040-4921256  
-33.718860   5.426508  5.1582  0.0694 -4.1626  0.0241 -0.0719  0.0369   0.0369  -38.6290    0.0831  1.0000 -99.0000 -0.0744  0.1365  5.8357 287.0000 2M15242045-5022573  
-33.254126   6.117152  8.5992  0.5361 -7.8275  0.0211  0.0733  0.0257   0.0257  -57.1747    0.1548  1.0000 -99.0000 -0.2013  0.1349  8.2190 288.0000 2M15242149-4933053  
-33.296251   6.044762  6.9230  0.3024 -6.1546  0.0339  1.4141  0.0460   0.0460    9.7411    0.0924  1.0000 -99.0000 -0.1100  0.2864  7.6162 289.0000 2M15242342-4938058  
-33.645878   5.488726  5.2248  0.3713 -5.1922  0.0325 -0.6119  0.0484   0.0484  -30.2097    0.0805  1.0000 -99.0000  0.4649  0.0537  5.9452 291.0000 2M15243025-5017260  
-33.396610   5.801534  8.3315  0.3649 -5.5310  0.0257 -0.8959  0.0354   0.0354  -12.7843    8.5708  1.0000 -99.0000 -0.3736  0.3022  9.5241 293.0000 2M15244265-4953338  
-33.675746   5.358334  8.1555  0.4774 -6.8120  0.0169  0.1816  0.0245   0.0245  -71.1858    0.2728  1.0000 -99.0000 -0.2553  0.1058  6.8789 294.0000 2M15244812-5024561  
-33.654866   5.352948  4.8950  0.2334 -3.7941  0.0241 -2.4853  0.0330   0.0330  -92.6622    0.1362  1.0000 -99.0000 -0.0611  0.1926  8.7878 296.0000 2M15245576-5024307  
-33.440331   5.613653  5.6275  0.2859 -1.5503  0.0259 -3.0404  0.0349   0.0349  -24.1104    0.1014  1.0000 -99.0000 -0.2681  0.3328  9.1849 297.0000 2M15250808-5004233  
-33.468749   5.541552  8.3696  0.4697 -8.1805  0.0344 -0.1102  0.0480   0.0480  -66.0925    0.4887  1.0000 -99.0000  0.2301  0.0906  7.6108 298.0000 2M15251428-5008556  
-33.494106   5.428999  5.6684  0.2518 -2.8516  0.0252 -0.7561  0.0333   0.0333 -144.3429    4.7902  1.0000 -99.0000 -0.3248  0.3081  4.9049 300.0000 2M15252989-5015229  
-25.569451  12.294667  4.0964  0.2331 -4.2296  0.0259  1.0700  0.0292   0.0292  -72.5766    0.0000  1.0000 -99.0000 -0.0668  0.2208  7.1900 301.0000 2M15385703-4007010  
-25.802668  11.972637  4.8219  0.1235 -5.5827  0.0251 -1.9069  0.0308   0.0308  -15.3315    0.0000  1.0000 -99.0000 -0.3665  0.3153  6.1825 303.0000 2M15390165-4030405  
-25.527103  12.198135  5.8454  0.3180 -4.8152  0.0236 -0.2784  0.0261   0.0261  -45.7954    0.0000  1.0000 -99.0000 -0.2584  0.2320  8.4047 305.0000 2M15392579-4010060  
-25.303730  12.389912  4.1630  0.2798 -3.0201  0.0244  0.1086  0.0276   0.0276  -67.9987    0.0000  1.0000 -99.0000 -0.3808  0.2828  6.7316 311.0000 2M15394334-3952597  
-25.593917  11.815583  5.2126  0.2451 -4.2391  0.0206  1.3757  0.0212   0.0212 -122.0280    0.0000  1.0000 -99.0000 -0.2801  0.3438  9.2770 315.0000 2M15402299-4030406  
-25.446410  11.995635  7.6562  0.5276 -4.7014  0.0318 -2.2346  0.0366   0.0366 -103.3580    0.0000  1.0000 -99.0000 -0.3646  0.3341  9.3288 316.0000 2M15402429-4016500  
-25.279946  12.171486  5.5544  0.1950 -3.7858  0.0190  1.5660  0.0222   0.0222  -59.9187    0.0000  1.0000 -99.0000 -0.3684  0.2759  7.5371 319.0000 2M15403092-4002307  
-25.562496  11.785276  8.1742  0.4703 -7.5927  0.0420  0.4596  0.0430   0.0430  -95.1915    0.0000  1.0000 -99.0000 -0.0724  0.2505  7.6679 320.0000 2M15403652-4030592  
-25.329376  12.078407  4.6549  0.1899 -3.9265  0.0279  0.7522  0.0324   0.0324 -112.1167    0.0000  1.0000 -99.0000 -0.1619  0.1474  9.0688 321.0000 2M15403681-4008422  
-25.518372  11.651918  4.0847  0.1123 -3.6177  0.0216  3.0158  0.0232   0.0232  -41.1879    0.0000  1.0000 -99.0000 -0.3203  0.2767  7.2810 330.0000 2M15411311-4035435  
-25.387205  11.736930  5.1326  0.2879 -6.1913  0.0363 -1.5717  0.0382   0.0382  -38.4327    0.0000  1.0000 -99.0000 -0.1075  0.2628  6.7084 337.0000 2M15412866-4026580  
-24.712147  12.473643  4.6914  0.1680 -8.1326  0.0255 -1.0952  0.0261   0.0261  -32.8357    0.0000  1.0000 -99.0000 -0.3892  0.3244  8.3268 342.0000 2M15414953-3927452  
-25.195428  11.824838  5.1152  0.2597 -1.9701  0.0190  2.1494  0.0236   0.0236    6.0306    0.0000  1.0000 -99.0000 -0.2102  0.2144  8.9789 344.0000 2M15415825-4015528  
-25.536921  11.392702  6.0908  0.1645 -6.3532  0.0428  0.3242  0.0374   0.0374  -28.8965    0.0000  1.0000 -99.0000 -0.2175  0.3005  6.8269 345.0000 2M15415897-4048401  
-25.522468  11.371581  4.5830  0.1951 -5.9639  0.0354 -1.9667  0.0357   0.0357  -31.6928    0.0000  1.0000 -99.0000 -0.2838  0.3276  8.8351 346.0000 2M15420663-4049087  
-34.348150  -0.112961  4.8391  0.2593 -7.1775  0.1221  0.6039  0.1311   0.1311  -37.4050    0.0724  1.0000 -99.0000  0.0786  0.0396  3.5741 347.0000 2M15420942-5516047  
-34.555353  -0.395235  5.6623  0.5136 -7.5536  0.2740  2.4907  0.3344   0.3344    4.5984    0.0890  1.0000 -99.0000  0.2675  0.0732  6.3161 348.0000 2M15421157-5537051  
-34.188253   0.067044  5.4431  0.3525 -5.4967  0.5732  0.1902  0.6343   0.6343  -78.4676    0.1091  1.0000 -99.0000  0.1935  0.0292  6.1225 353.0000 2M15421734-5501406  
-25.160554  11.694028  5.5873  0.1777 -5.5426  0.0382  5.1400  0.0399   0.0399  -32.0960    0.0000  1.0000 -99.0000 -0.3581  0.3199  5.9545 354.0000 2M15423209-4020478  
-25.303057  11.501849  6.7336  0.2612 -5.4597  0.0261  0.9779  0.0255   0.0255  -35.9497    0.0000  1.0000 -99.0000 -0.1831  0.1828  8.1417 357.0000 2M15423485-4035023  
-24.924614  11.970895  7.8063  0.3453 -8.0025  0.0241  3.2024  0.0331   0.0331  -33.9910    0.0000  1.0000 -99.0000 -0.3955  0.3034  8.2208 358.0000 2M15423543-3959105  
-34.042909   0.184292  5.5304  0.3062 -10.8884  1.9341  0.1506  1.2047   1.2047  -36.5931    0.0972  1.0000 -99.0000  0.0547  0.0076  6.9198 359.0000 2M15423613-5450481  
-25.459990  11.296886  8.7372  0.2936 -8.5831  0.0425 -0.3852  0.0365   0.0365    8.3562    0.0000  1.0000 -99.0000 -0.3950  0.2780  8.2811 360.0000 2M15423653-4050247  
-25.229330  11.575316  5.1115  0.2525 -1.0657  0.0221  0.9509  0.0266   0.0266  -34.2097    0.0000  1.0000 -99.0000 -0.0694  0.1640  8.4787 361.0000 2M15423848-4028537  
-25.251445  11.475928  5.0336  0.1197 -5.7665  0.0334 -0.0885  0.0371   0.0371  -45.9232    0.0000  1.0000 -99.0000  0.2172  0.0297  4.3688 364.0000 2M15425248-4034233  
-34.484893  -0.528250  7.1139  0.4220 -8.4696  1.1812 -2.2066  1.3124   1.3124  -95.2009    0.0315  1.0000 -99.0000 -0.0493  0.0688  5.5469 366.0000 2M15430966-5540530  
-34.367308  -0.386960  5.2941  0.3489 -4.3332  0.2419  0.7172  0.2340   0.2340  -69.1013    0.0896  1.0000 -99.0000  0.0937  0.0863  5.4471 367.0000 2M15431299-5529519  
-34.375367  -0.426672  5.1177  0.3995 -3.4296  0.1893 -1.1844  0.2163   0.2163  -14.0261    0.0706  1.0000 -99.0000  0.2260 -0.0487  1.0959 369.0000 2M15432048-5532032  
-25.136895  11.450929  4.9230  0.0774 -2.6123  0.0270  0.4187  0.0282   0.0282    4.2274    0.0000  1.0000 -99.0000 -0.3435  0.2621  6.1041 371.0000 2M15432523-4031241  
-24.581864  12.093009  6.7627  0.2687 -4.1809  0.0297 -1.4396  0.0307   0.0307  -64.0700    0.0000  1.0000 -99.0000 -0.3982  0.3347  9.1141 376.0000 2M15433402-3940577  
-24.797360  11.825476  5.9729  0.4349 -5.8806  0.0331  0.7079  0.0409   0.0409  -58.3888    0.0000  1.0000 -99.0000  0.3756  0.0399  8.3970 377.0000 2M15433428-4001239  
-34.433158  -0.561656  6.8986  0.6493 -6.2214  0.7508 -0.6875  0.7492   0.7492  -65.0376    0.0285  1.0000 -99.0000  0.1365  0.0075  3.7802 378.0000 2M15433579-5540356  
-24.552585  12.082156  4.7685  0.0766 -1.6221  0.0274 -1.4826  0.0293   0.0293  -59.3458    0.0000  1.0000 -99.0000 -0.3230  0.2995  6.5461 380.0000 2M15434312-3940243  
-24.892645  11.624024  4.2540  0.1587 -3.4011  0.0288 -1.9330  0.0395   0.0395  -21.1999    0.0000  1.0000 -99.0000 -0.1043  0.1742  8.5537 383.0000 2M15435057-4014210  
-24.914825  11.593991  5.6727  0.0825 -6.5867  0.0275 -1.3846  0.0383   0.0383  -46.6842    0.0000  1.0000 -99.0000 -0.3353  0.2545  5.5161 384.0000 2M15435107-4016343  
-30.719593   4.202068  5.0449  0.3160 -6.1253  0.0238  0.2341  0.0325   0.0325  -47.3909    0.0289  1.0000 -99.0000  0.2405  0.0373  7.0374 385.0000 2M15435440-4938182  
-24.911148  11.571019  4.8533  0.2707 -2.0945  0.0299 -1.5679  0.0413   0.0413    7.5289    0.0000  1.0000 -99.0000 -0.0713  0.2110  6.2187 386.0000 2M15435645-4017311  
-33.881922   0.063141  5.1335  0.4471 -7.6297  0.8634  1.0131  1.0848   1.0848  -40.5536    0.2639  1.0000 -99.0000  0.2935  0.0350  7.3065 387.0000 2M15440011-5450433  
-30.770043   4.095566  8.5849  0.5418 -7.7016  0.0374 -0.7024  0.0518   0.0518  -15.7363    0.0112  1.0000 -99.0000 -0.1472  0.1638  8.2186 388.0000 2M15440372-4945125  
-24.814283  11.651997  4.5850  0.1798 -2.7582  0.0223 -0.8939  0.0256   0.0256  -26.2030    0.0000  1.0000 -99.0000 -0.0837  0.1627  8.5351 389.0000 2M15440401-4010105  
-30.548560   4.371577  7.6158  0.6031 -8.7701  0.0471  0.2728  0.0563   0.0563  -84.9355    0.0728  1.0000 -99.0000  0.2160  0.0475  6.6911 390.0000 2M15440611-4924001  
-30.788190   4.058467  5.2680  0.2555 -9.3936  0.0294 -0.8108  0.0406   0.0406  -57.0116    0.0994  1.0000 -99.0000 -0.1087  0.1603  8.2337 391.0000 2M15440681-4947381  
-30.508512   4.398343  5.0734  0.1070 -7.9715  0.0343 -1.4605  0.0440   0.0440  -22.7928    0.0710  1.0000 -99.0000  0.0702  0.0870  5.7458 392.0000 2M15441174-4921160  
-30.521169   4.376443  8.4470  0.4980 -7.1971  0.0314 -0.7592  0.0441   0.0441  -69.8348    0.1698  1.0000 -99.0000  0.0672  0.0273  6.1749 393.0000 2M15441299-4922461  
-30.759306   4.028028  4.8003  0.1274 -2.8625  0.0347  1.0920  0.0445   0.0445  -61.6827    0.0568  1.0000 -99.0000  0.2068  0.0932  5.8705 395.0000 2M15442220-4948015  
-24.869538  11.478159  6.6163  0.2608 -6.8979  0.0210 -1.2665  0.0260   0.0260  -61.6260    0.0000  1.0000 -99.0000 -0.3772  0.3001  7.7406 396.0000 2M15442467-4020217  
-34.394769  -0.701844  5.0015  0.3852 -5.0396  0.2945  0.3970  0.3431   0.3431  -38.7504    0.1044  1.0000 -99.0000  0.1326  0.0321  3.3616 397.0000 2M15442512-5545520  
-30.897803   3.834596  4.7867  0.2243 -5.3544  0.0485 -0.4070  0.0581   0.0581   35.8108    0.0982  1.0000 -99.0000 -0.3522  0.3804  7.7431 398.0000 2M15442550-5002166  
-24.896596  11.427884  5.1686  0.1627 -5.3171  0.0305  0.8320  0.0401   0.0401  -62.6772    0.0000  1.0000 -99.0000 -0.0040  0.1326  5.8040 400.0000 2M15442798-4023428  
-30.855816   3.868727  7.3194  0.5264 -7.2255  0.0250 -0.7224  0.0348   0.0348  -88.7659    0.1514  1.0000 -99.0000  0.0530  0.1359  8.0734 402.0000 2M15443009-4959072  
-24.420377  11.998903  6.7717  0.2329 -4.4163  0.0324  1.5374  0.0318   0.0318    0.5343    0.0000  1.0000 -99.0000 -0.3672  0.3017  4.3291 404.0000 2M15443083-3939290  
-30.891736   3.818752  5.9155  0.3501 -8.0107  0.0350  0.7023  0.0431   0.0431  -74.8204    0.0492  1.0000 -99.0000  0.2727  0.0733  6.3445 405.0000 2M15443091-5002485  
-30.568425   4.231146  6.9907  0.2912 -6.2535  0.0267  1.3945  0.0291   0.0291  -20.9594    0.1002  1.0000 -99.0000 -0.3959  0.2249  7.7461 406.0000 2M15443201-4931238  
-30.766319   3.972411  4.8987  0.1941 -8.9612  0.0388  0.4557  0.0527   0.0527  -56.2272    0.1158  1.0000 -99.0000  0.1662 -0.0191  2.7257 408.0000 2M15443279-4950553  
-24.912041  11.377839  7.3045  0.3669 -5.6788  0.0355  0.3528  0.0555   0.0555 -108.9704    0.0000  1.0000 -99.0000 -0.0745  0.1607  8.9980 409.0000 2M15443407-4026378  
-24.276115  12.146376 10.0458  0.4266 -4.2742  0.0288 -0.5085  0.0341   0.0341  -55.1806    0.0000  1.0000 -99.0000 -0.3284  0.2941  5.6678 411.0000 2M15443650-3927173  
-30.307888   4.520147  4.9241  0.2370 -3.5334  0.0155 -0.8034  0.0192   0.0192  -70.7939    0.0909  1.0000 -99.0000 -0.3845  0.1305  4.8540 412.0000 2M15444252-4908086  
-30.835307   3.840161  7.6654  0.5280 -5.2556  0.0233  0.4501  0.0306   0.0306 -113.1445    0.0680  1.0000 -99.0000 -0.1796  0.1572  2.5258 413.0000 2M15444266-4959435  
-30.556102   4.185200  6.2171  0.1520 -6.5451  0.0399  0.7288  0.0466   0.0466  -68.1810    0.0395  1.0000 -99.0000  0.0768  0.0705  6.4616 414.0000 2M15444601-4933075  
-24.365005  11.984867  4.9266  0.2189 -7.2440  0.0178  2.0732  0.0173   0.0173  -58.1293    0.0000  1.0000 -99.0000 -0.2094  0.2843  9.0147 415.0000 2M15444675-3938068  
-30.722661   3.960789  6.1750  0.2777 -5.5669  0.0279 -0.9505  0.0347   0.0347 -112.4529    0.0246  1.0000 -99.0000 -0.1829  0.1023  7.4484 416.0000 2M15444826-4949525  
-30.749592   3.905641  5.0762  0.3591 -8.1205  0.0401 -0.5983  0.0468   0.0468  -29.1735    0.0983  1.0000 -99.0000  0.3182  0.0076  1.2120 417.0000 2M15445292-4953286  
-30.885179   3.723629  5.7112  0.3298 -8.2113  0.0308  1.5073  0.0383   0.0383  -43.5018    0.0804  1.0000 -99.0000 -0.2425  0.3102  8.9740 418.0000 2M15445461-5007049  
-30.811116   3.805287  5.5320  0.4449 -7.8976  0.0250  0.1314  0.0340   0.0340  -97.4968    0.2871  1.0000 -99.0000  0.1531  0.0562  5.2735 419.0000 2M15445775-5000296  
-34.307011  -0.714933  4.8546  0.4535 -4.3104  0.3544 -0.6048  0.3518   0.3518  -29.9850    0.0235  1.0000 -99.0000  0.1254  0.0183  5.6884 420.0000 2M15445816-5543164  
-30.259505   4.504432  4.9647  0.3156 -7.5774  0.0294  0.7781  0.0332   0.0332 -105.9081    1.1739  1.0000 -99.0000  0.2915  0.0422  6.9287 423.0000 2M15450003-4907069  
-30.390003   4.333604  5.6687  0.1587 -8.7905  0.0455 -0.4746  0.0498   0.0498   -3.9171    0.0282  1.0000 -99.0000  0.2742  0.0537  5.6427 424.0000 2M15450076-4919599  
-24.987143  11.145251  6.1658  0.2448 -6.8463  0.0213  1.2942  0.0286   0.0286 -116.4966    0.0000  1.0000 -99.0000 -0.3785  0.3042  8.9557 425.0000 2M15450162-4040180  
-30.804742   3.785574  6.5843  0.3186 -7.2360  0.0377 -1.4410  0.0486   0.0486  -59.6604    0.0780  1.0000 -99.0000  0.1294  0.0730  7.2980 426.0000 2M15450414-5001116  
-30.441881   4.240954  5.1091  0.0960 -2.3520  0.0398 -1.0749  0.0406   0.0406  -59.1891    0.0726  1.0000 -99.0000  0.2035  0.0448  3.8913 427.0000 2M15450664-4926176  
-30.709990   3.895787  4.9611  0.1939 -4.4013  0.0334 -1.3675  0.0421   0.0421  -65.8021    0.0476  1.0000 -99.0000 -0.1310  0.2016  8.4905 428.0000 2M15450680-4952295  
-24.647627  11.523195  9.0361  0.5313 -5.8103  0.0281  1.7072  0.0261   0.0261  -51.0759    0.0000  1.0000 -99.0000 -0.3513  0.3040  9.2726 429.0000 2M15450932-4010070  
-30.657039   3.937192  8.0385  0.6531 -5.8803  0.0245 -1.6655  0.0365   0.0365  -99.6704    0.1248  1.0000 -99.0000 -0.2345  0.2620  8.5194 430.0000 2M15451288-4948351  
-24.500066  11.681599  9.8384  0.4614 -4.6895  0.0373 -0.1473  0.0402   0.0402   -9.2749    0.0000  1.0000 -99.0000 -0.2984  0.3450  9.1191 431.0000 2M15451368-3957167  
-24.419500  11.754334  7.4612  0.3981 -5.2207  0.0399 -1.6532  0.0434   0.0434 -103.3662    0.0000  1.0000 -99.0000 -0.3740  0.2679  6.9160 433.0000 2M15451872-3950547  
-30.720814   3.809803  4.6334  0.1488 -3.8181  0.0400 -0.7659  0.0463   0.0463  -86.3377    0.0356  1.0000 -99.0000  0.3231  0.0344  6.9103 434.0000 2M15452328-4956578  
-30.312437   4.319399  5.3922  0.2225 -7.9932  0.0264 -0.7012  0.0302   0.0302  -39.7860    0.0341  1.0000 -99.0000 -0.1871  0.2176  3.4779 435.0000 2M15452645-4917494  
-30.612381   3.925508  5.9908  0.2575 -8.0669  0.0596 -0.8193  0.0689   0.0689  -68.8337    0.0794  1.0000 -99.0000 -0.1945  0.0821  8.3156 436.0000 2M15452862-4947299  
-30.405935   4.187617  4.7844  0.0759 -7.4607  0.0328 -2.2439  0.0382   0.0382  -39.1296    0.0337  1.0000 -99.0000 -0.0282  0.1161  6.5043 437.0000 2M15452917-4927299  
-30.812445   3.661936  6.1171  0.1447 -7.9362  0.0684  0.6600  0.0868   0.0868 -120.7422    0.0621  1.0000 -99.0000  0.1173  0.0412  3.3223 438.0000 2M15453024-5007201  
-30.540796   4.009845  4.5797  0.2874 -1.4318  0.0222 -2.1691  0.0292   0.0292  -29.0668    0.1090  1.0000 -99.0000  0.1917  0.0063  0.9737 439.0000 2M15453031-4940524  
-30.840547   3.611764  5.2839  0.2072 -4.6170  0.0422 -0.2334  0.0546   0.0546  -39.1642    0.1026  1.0000 -99.0000 -0.2740  0.3073  9.2274 440.0000 2M15453349-5010446  
-30.468384   4.083577  5.8354  0.2923 -8.0100  0.0430 -0.1933  0.0507   0.0507  -64.1517    0.0396  1.0000 -99.0000  0.3528  0.0425  6.6486 441.0000 2M15453464-4934432  
-30.641770   3.830503  5.3370  0.3209 -8.9214  0.0392 -0.4738  0.0476   0.0476  -47.6110    0.0798  1.0000 -99.0000  0.3082  0.0526  3.6778 442.0000 2M15454174-4953046  
-30.634700   3.817578  8.9767  0.4447 -7.2213  0.0423  0.3683  0.0505   0.0505  -92.9355    0.0757  1.0000 -99.0000 -0.1482  0.1392  8.5645 444.0000 2M15454677-4953257  
-30.113394   4.461483  6.2963  0.3452 -5.7890  0.0512 -0.3418  0.0826   0.0826 -119.6272    0.0691  1.0000 -99.0000  0.3513  0.0166  4.1641 446.0000 2M15455182-4903467  
-30.084606   4.495843  4.4661  0.2603 -3.9039  0.0305 -0.3331  0.0398   0.0398  -37.1104    0.1195  1.0000 -99.0000  0.2957  0.0624  5.3455 447.0000 2M15455235-4901056  
-30.401882   4.081534  9.4197  0.5921 -6.6514  0.0434  0.0661  0.0462   0.0462  -66.1418    0.0884  1.0000 -99.0000  0.2627  0.0458  8.1299 448.0000 2M15455446-4932221  
-30.675112   3.729977  8.6462  0.3711 -7.6885  0.0496 -1.1807  0.0547   0.0547  -63.3204    0.0435  1.0000 -99.0000 -0.2805  0.3003  8.6714 449.0000 2M15455501-4959036  
-30.407394   4.071517  5.7815  0.0876 -5.2176  0.0315  0.4294  0.0358   0.0358 -109.4000    0.0979  1.0000 -99.0000 -0.3256  0.1979  5.5428 450.0000 2M15455514-4933027  
-30.645786   3.752777  5.8194  0.4678 -4.5638  0.0560 -0.4722  0.0595   0.0595  -75.7417    0.0811  1.0000 -99.0000  0.3544  0.0707  6.8658 452.0000 2M15455838-4956541  
-24.635142  11.279113  5.8885  0.2521 -5.1658  0.0255  0.7156  0.0269   0.0269  -26.4283    0.0000  1.0000 -99.0000 -0.1975  0.2631  8.5290 453.0000 2M15460033-4021051  
